id,gloss
37370,music
37469,my
37470,my
37471,my
37473,my
37580,name
37581,name
37582,name
37585,name
37784,near
37785,near
37786,near
37787,near
37788,near
37789,near
37790,near
37794,near
37850,necklace
37851,necklace
37852,necklace
37853,necklace
37854,necklace
37855,necklace
37859,necklace
37881,need
37882,need
37883,need
37884,need
37886,need
37956,neighbor
37957,neighbor
37958,neighbor
37959,neighbor
37961,neighbor
37962,neighbor
37984,nephew
37985,nephew
37986,nephew
37987,nephew
37989,nephew
38084,never
38085,never
38086,never
38087,never
38089,never
38122,new
38123,new
38124,new
38125,new
38126,new
38127,new
38130,new
38178,newspaper
38179,newspaper
38181,newspaper
38282,nice
38283,nice
38284,nice
38285,nice
38287,nice
38315,niece
38316,niece
38317,niece
38318,niece
38320,niece
38336,night
38337,night
38338,night
38341,night
38524,no
38525,no
38527,no
38529,no
38530,no
38532,no
38533,no
38534,no
38586,none
38587,none
38588,none
38590,none
38621,noon
38622,noon
38623,noon
38624,noon
38626,noon
38681,north
38682,north
38683,north
38684,north
38685,north
38687,north
38857,not
38858,not
38859,not
38860,not
38861,not
38863,not
38990,now
38991,now
38994,now
38995,now
38997,now
38999,now
39000,now
39032,number
39033,number
39034,number
39036,number
39088,nurse
39089,nurse
39090,nurse
39091,nurse
39093,nurse
39442,off
39443,off
39444,off
39447,off
39456,office
39457,office
39458,office
39459,office
39460,office
39462,office
39463,office
39583,ok
39584,ok
39585,ok
39586,ok
39589,ok
39592,ok
39624,old
39625,old
39626,old
39627,old
39632,old
39742,one
39743,one
39744,one
39747,one
39748,one
39847,onion
39848,onion
39849,onion
39850,onion
39851,onion
39853,onion
39854,onion
40115,orange
40116,orange
40117,orange
40118,orange
40119,orange
40121,orange
40169,order
40171,order
40172,order
40177,order
40178,order
40179,order
40464,outside
40465,outside
40467,outside
40468,outside
40469,outside
40470,outside
40474,outside
40834,paint
40835,paint
40836,paint
40837,paint
40840,paint
40841,paint
40985,pants
40986,pants
40987,pants
40988,pants
40991,pants
40992,pants
41025,paper
41026,paper
41027,paper
41028,paper
41029,paper
41030,paper
41032,paper
41311,party
41312,party
41315,party
41316,party
41317,party
41321,party
41322,party
41446,past
41447,past
41448,past
41449,past
41450,past
41452,past
41453,past
41454,past
41506,patient
41507,patient
41508,patient
41509,patient
41511,patient
41592,pay
41595,pay
41596,pay
41598,pay
41601,pay
41662,peach
41663,peach
41664,peach
41666,peach
41822,pencil
41823,pencil
41824,pencil
41826,pencil
41922,people
41923,people
41924,people
41927,people
41938,pepper
41939,pepper
41940,pepper
41941,pepper
41942,pepper
41943,pepper
41945,pepper
42225,person
42226,person
42227,person
42231,person
42232,person
42243,perspective
42245,perspective
42246,perspective
42247,perspective
42248,perspective
42251,perspective
42252,perspective
42253,perspective
42423,phone
42424,phone
42425,phone
42428,phone
42651,picture
42652,picture
42653,picture
42654,picture
42656,picture
42701,pig
42702,pig
42703,pig
42704,pig
42706,pig
42829,pink
42830,pink
42831,pink
42832,pink
42833,pink
42836,pink
42956,pizza
42958,pizza
42959,pizza
42960,pizza
42961,pizza
42962,pizza
42966,pizza
42967,pizza
42969,pizza
43056,plan
43057,plan
43058,plan
43061,plan
43062,plan
43166,play
43167,play
43168,play
43169,play
43170,play
43171,play
43173,play
43174,play
43217,please
43218,please
43219,please
43220,please
43222,please
43339,plus
43340,plus
43341,plus
43342,plus
43345,plus
43443,point
43444,point
43445,point
43446,point
43447,point
43452,point
43522,police
43523,police
43524,police
43525,police
43528,police
43529,police
43571,polite
43572,polite
43573,polite
43575,polite
43679,poor
43680,poor
43681,poor
43682,poor
43684,poor
43829,possible
43830,possible
43833,possible
43834,possible
43835,possible
43836,possible
43901,postpone
43902,postpone
43903,postpone
43904,postpone
43907,postpone
43908,postpone
43909,postpone
43910,postpone
43929,potato
43930,potato
43931,potato
43932,potato
43933,potato
43935,potato
44045,power
44046,power
44047,power
44050,power
44051,power
44081,practice
44082,practice
44083,practice
44085,practice
44086,practice
44087,practice
44088,practice
44333,present
44334,present
44335,present
44344,present
44347,present
44367,president
44368,president
44369,president
44370,president
44371,president
44373,president
44374,president
44470,price
44471,price
44473,price
44474,price
44602,prison
44604,prison
44606,prison
44607,prison
44680,problem
44681,problem
44682,problem
44683,problem
44684,problem
44686,problem
44687,problem
45261,pull
45262,pull
45263,pull
45264,pull
45265,pull
45267,pull
45433,purple
45434,purple
45435,purple
45436,purple
45438,purple
45479,push
45480,push
45481,push
45483,push
45757,quiet
45758,quiet
45759,quiet
45760,quiet
45762,quiet
45836,rabbit
45837,rabbit
45838,rabbit
45839,rabbit
45840,rabbit
45842,rabbit
45843,rabbit
45853,raccoon
45854,raccoon
45855,raccoon
45857,raccoon
45993,rain
45994,rain
45995,rain
45996,rain
45998,rain
46266,read
46267,read
46268,read
46269,read
46272,read
46288,ready
46289,ready
46291,ready
46292,ready
46293,ready
46296,ready
46299,ready
46300,ready
46368,really
46369,really
46372,really
46373,really
46374,really
46428,reason
46429,reason
46430,reason
46431,reason
46433,reason
46731,red
46732,red
46733,red
46734,red
46737,red
47104,religion
47105,religion
47106,religion
47107,religion
47109,religion
47175,remember
47176,remember
47177,remember
47178,remember
47183,remember
47490,research
47492,research
47493,research
47494,research
47496,research
47604,respect
47605,respect
47606,respect
47611,respect
47612,respect
47656,restaurant
47657,restaurant
47658,restaurant
47659,restaurant
47661,restaurant
48042,ride
48043,ride
48044,ride
48050,ride
48051,ride
48105,right
48106,right
48107,right
48108,right
48109,right
48114,right
48115,right
48509,room
48510,room
48511,room
48512,room
48513,room
48514,room
48516,room
48517,room
48740,rule
48741,rule
48743,rule
48747,rule
48797,run
48798,run
48800,run
48801,run
48809,run
48810,run
48899,russia
48901,russia
48902,russia
48903,russia
48904,russia
48907,russia
48908,russia
48971,sad
48972,sad
48973,sad
48974,sad
48976,sad
48978,sad
49077,salad
49078,salad
49079,salad
49081,salad
49129,salt
49130,salt
49131,salt
49132,salt
49134,salt
49173,same
49174,same
49175,same
49176,same
49178,same
49181,same
49182,same
49183,same
49245,sandwich
49246,sandwich
49247,sandwich
49248,sandwich
49250,sandwich
49251,sandwich
49252,sandwich
49328,saturday
49329,saturday
49330,saturday
49334,saturday
49335,saturday
49371,save
49372,save
49374,save
49378,save
49379,save
49380,save
49477,scared
49478,scared
49479,scared
49480,scared
49482,scared
49483,scared
49538,schedule
49539,schedule
49540,schedule
49542,schedule
49595,school
49596,school
49597,school
49598,school
49599,school
49600,school
49602,school
49631,science
49632,science
49633,science
49634,science
49635,science
49637,science
49653,scissors
49654,scissors
49655,scissors
49656,scissors
49658,scissors
49659,scissors
49691,score
49692,score
49693,score
49694,score
49695,score
49697,score
49699,score
49700,score
49702,score
50037,secretary
50038,secretary
50039,secretary
50040,secretary
50041,secretary
50044,secretary
50045,secretary
50046,secretary
50053,secret
50054,secret
50055,secret
50058,secret
50059,secret
50061,secret
50266,sell
50267,sell
50268,sell
50269,sell
50271,sell
50408,sentence
50409,sentence
50410,sentence
50411,sentence
50414,sentence
50415,sentence
50503,serious
50505,serious
50506,serious
50508,serious
50835,shape
50836,shape
50837,shape
50838,shape
50841,shape
50849,share
50850,share
50851,share
50855,share
50856,share
51056,shirt
51057,shirt
51058,shirt
51059,shirt
51060,shirt
51061,shirt
51063,shirt
51064,shirt
51066,shirt
51067,shirt
51068,shirt
51128,shoes
51129,shoes
51130,shoes
51131,shoes
51133,shoes
51177,shop
51178,shop
51180,shop
51181,shop
51220,short
51221,short
51223,short
51224,short
51225,short
51226,short
51227,short
51231,short
51232,short
51233,short
51329,shower
51330,shower
51331,shower
51335,shower
51345,show
51346,show
51347,show
51348,show
51353,show
51355,show
51356,show
51501,sick
51502,sick
51503,sick
51504,sick
51507,sick
51614,sign
51615,sign
51616,sign
51617,sign
51621,sign
51622,sign
51628,sign
51703,silly
51704,silly
51705,silly
51706,silly
51708,silly
51709,silly
51710,silly
51773,since
51774,since
51775,since
51778,since
51814,single
51815,single
51817,single
51818,single
51883,sister
51884,sister
51885,sister
51886,sister
51887,sister
51889,sister
51916,sit
51917,sit
51918,sit
51919,sit
51921,sit
52316,sleep
52317,sleep
52318,sleep
52320,sleep
52506,slow
52507,slow
52508,slow
52509,slow
52510,slow
52512,slow
52551,small
52552,small
52554,small
52555,small
52556,small
52557,small
52560,small
52575,smart
52576,smart
52578,smart
52579,smart
52580,smart
52581,smart
52584,smart
52615,smile
52616,smile
52617,smile
52621,smile
52711,snake
52712,snake
52713,snake
52714,snake
52716,snake
52857,snow
52858,snow
52859,snow
52860,snow
52862,snow
52863,snow
52917,soap
52918,soap
52919,soap
52920,soap
52921,soap
53024,soda
53025,soda
53026,soda
53028,soda
53064,soft
53065,soft
53066,soft
53067,soft
53068,soft
53070,soft
53207,some
53208,some
53209,some
53210,some
53212,some
53268,son
53269,son
53270,son
53271,son
53273,son
53274,son
53275,son
53292,soon
53293,soon
53294,soon
53295,soon
53296,soon
53300,soon
53301,soon
53365,sorry
53366,sorry
53367,sorry
53370,sorry
53371,sorry
53414,sound
53415,sound
53416,sound
53417,sound
53420,sound
53428,soup
53429,soup
53431,soup
53482,south
53483,south
53484,south
53485,south
53486,south
53488,south
53544,spain
53545,spain
53546,spain
53547,spain
53548,spain
53552,spain
53696,speech
53697,speech
53698,speech
53699,speech
53700,speech
53701,speech
53706,speech
53707,speech
54074,spray
54076,spray
54077,spray
54080,spray
54081,spray
54082,spray
54083,spray
54205,squirrel
54206,squirrel
54207,squirrel
54209,squirrel
54437,star
54438,star
54439,star
54440,star
54443,star
54444,star
54554,stay
54555,stay
54556,stay
54557,stay
54558,stay
54561,stay
54562,stay
54563,stay
54820,stink
54821,stink
54822,stink
54823,stink
54825,stink
54878,stomach
54879,stomach
54880,stomach
54882,stomach
54883,stomach
54995,story
54998,story
54999,story
55000,story
55043,straight
55044,straight
55045,straight
55048,straight
55050,straight
55070,strange
55071,strange
55072,strange
55074,strange
55150,street
55151,street
55152,street
55154,street
55176,stress
55177,stress
55178,stress
55179,stress
55181,stress
55182,stress
55198,strict
55199,strict
55200,strict
55202,strict
55276,strong
55277,strong
55278,strong
55279,strong
55283,strong
55299,struggle
55300,struggle
55301,struggle
55302,struggle
55304,struggle
55313,stubborn
55314,stubborn
55315,stubborn
55316,stubborn
55318,stubborn
55337,student
55338,student
55339,student
55340,student
55341,student
55343,student
55361,study
55362,study
55363,study
55364,study
55365,study
55366,study
55368,study
55369,study
55658,sugar
55659,sugar
55660,sugar
55661,sugar
55663,sugar
55664,sugar
55731,summer
55732,summer
55733,summer
55735,summer
55769,sunday
55770,sunday
55771,sunday
55772,sunday
55773,sunday
55776,sunday
55777,sunday
55854,sunset
55855,sunset
55856,sunset
55857,sunset
55859,sunset
55860,sunset
56081,surgery
56082,surgery
56083,surgery
56084,surgery
56085,surgery
56086,surgery
56089,surgery
56158,suspect
56159,suspect
56160,suspect
56161,suspect
56163,suspect
56295,sweetheart
56296,sweetheart
56297,sweetheart
56298,sweetheart
56300,sweetheart
56306,sweet
56307,sweet
56308,sweet
56309,sweet
56312,sweet
56313,sweet
56314,sweet
56556,table
56557,table
56558,table
56563,table
56692,take
56693,take
56694,take
56698,take
56699,take
56700,take
56701,take
56702,take
56811,talk
56813,talk
56816,talk
56819,talk
56820,talk
56821,talk
56837,tall
56838,tall
56839,tall
56840,tall
56841,tall
56842,tall
56843,tall
56844,tall
56846,tall
56848,tall
57039,teacher
57040,teacher
57041,teacher
57042,teacher
57044,teacher
57045,teacher
57058,teach
57059,teach
57060,teach
57061,teach
57063,teach
57064,teach
57076,tea
57077,tea
57078,tea
57079,tea
57080,tea
57082,tea
57132,tease
57133,tease
57134,tease
57136,tease
57137,tease
57138,tease
57139,tease
57276,tell
57277,tell
57278,tell
57282,tell
57283,tell
57284,tell
57285,tell
57286,tell
57287,tell
57300,temperature
57301,temperature
57302,temperature
57303,temperature
57304,temperature
57306,temperature
57307,temperature
57436,tent
57437,tent
57438,tent
57439,tent
57441,tent
57442,tent
57527,test
57528,test
57529,test
57530,test
57531,test
57534,test
57535,test
57628,thanksgiving
57629,thanksgiving
57630,thanksgiving
57631,thanksgiving
57632,thanksgiving
57633,thanksgiving
57634,thanksgiving
57635,thanksgiving
57638,thanksgiving
57639,thanksgiving
57640,thanksgiving
57641,thanksgiving
57655,thank you
57656,thank you
57657,thank you
57659,thank you
57670,that
57671,that
57677,that
57758,themselves
57759,themselves
57762,themselves
57763,themselves
57764,themselves
57765,themselves
57782,theory
57783,theory
57784,theory
57785,theory
57788,theory
57789,theory
57791,theory
57802,therapy
57803,therapy
57804,therapy
57806,therapy
57807,therapy
57825,there
57826,there
57827,there
57828,there
57829,there
57832,there
57933,thin
57934,thin
57935,thin
57936,thin
57937,thin
57939,thin
57940,thin
57941,thin
57942,thin
57943,thin
57947,thin
57948,thin
57949,thin
57973,think
57974,think
57975,think
57977,think
58024,thirsty
58025,thirsty
58026,thirsty
58027,thirsty
58029,thirsty
58293,throw
58294,throw
58295,throw
58296,throw
58300,throw
58360,thursday
58361,thursday
58362,thursday
58363,thursday
58365,thursday
58366,thursday
58387,ticket
58388,ticket
58389,ticket
58392,ticket
58393,ticket
58444,tiger
58445,tiger
58446,tiger
58447,tiger
58448,tiger
58450,tiger
58497,time
58498,time
58499,time
58502,time
58503,time
58589,tired
58590,tired
58591,tired
58592,tired
58593,tired
58594,tired
58649,toast
58651,toast
58652,toast
58653,toast
58654,toast
58655,toast
58657,toast
58658,toast
58677,today
58678,today
58679,today
58681,today
58682,today
58683,today
58684,today
58732,toilet
58733,toilet
58734,toilet
58736,toilet
58784,tomato
58785,tomato
58786,tomato
58787,tomato
58788,tomato
58791,tomato
58805,tomorrow
58806,tomorrow
58807,tomorrow
58808,tomorrow
58810,tomorrow
58935,top
58936,top
58937,top
58940,top
59146,town
59147,town
59148,town
59149,town
59150,town
59151,town
59153,town
59204,trade
59205,trade
59206,trade
59207,trade
59208,trade
59209,trade
59210,trade
59211,trade
59212,trade
59214,trade
59215,trade
59216,trade
59246,traffic
59248,traffic
59249,traffic
59251,traffic
59252,traffic
59307,train
59308,train
59309,train
59310,train
59314,train
59316,train
59367,transfer
59368,transfer
59369,transfer
59370,transfer
59371,transfer
59373,transfer
59495,travel
59496,travel
59497,travel
59499,travel
59500,travel
59502,travel
59503,travel
59546,tree
59547,tree
59548,tree
59551,tree
59764,truck
59765,truck
59768,truck
59903,tuesday
59904,tuesday
59905,tuesday
59906,tuesday
59909,tuesday
59910,tuesday
59952,turkey
59953,turkey
59954,turkey
59956,turkey
59959,turkey
60346,ugly
60347,ugly
60348,ugly
60349,ugly
60350,ugly
60352,ugly
60353,ugly
60354,ugly
60457,uncle
60458,uncle
60459,uncle
60460,uncle
60462,uncle
60545,understand
60546,understand
60547,understand
60548,understand
60551,understand
60760,university
60761,university
60762,university
60763,university
60765,university
60851,until
60852,until
60853,until
60854,until
60856,until
61056,use
61057,use
61058,use
61062,use
61142,vacation
61143,vacation
61144,vacation
61146,vacation
61805,visit
61806,visit
61807,visit
61808,visit
61809,visit
61810,visit
61812,visit
61914,voice
61915,voice
61916,voice
61917,voice
61918,voice
61920,voice
61921,voice
61978,vomit
61979,vomit
61980,vomit
61982,vomit
61983,vomit
61984,vomit
61986,vomit
61987,vomit
61992,vote
61993,vote
61994,vote
61995,vote
61996,vote
61997,vote
62000,vote
62097,wait
62098,wait
62100,wait
62101,wait
62102,wait
62103,wait
62106,wait
62107,wait
62158,walk
62159,walk
62160,walk
62163,walk
62164,walk
62168,walk
62169,walk
62170,walk
62244,want
62245,want
62246,want
62247,want
62248,want
62250,want
62251,want
62273,war
62274,war
62275,war
62276,war
62279,war
62439,watch
62440,watch
62443,watch
62444,watch
62445,watch
62452,watch
62453,watch
62499,water
62500,water
62501,water
62502,water
62503,water
62505,water
62506,water
62585,weak
62586,weak
62587,weak
62588,weak
62590,weak
62591,weak
62638,weather
62639,weather
62641,weather
62642,weather
62643,weather
62645,weather
62646,weather
62689,wedding
62690,wedding
62691,wedding
62692,wedding
62694,wedding
62707,wednesday
62708,wednesday
62709,wednesday
62710,wednesday
62712,wednesday
62713,wednesday
62730,weekend
62731,weekend
62732,weekend
62733,weekend
62734,weekend
62736,weekend
62740,week
62741,week
62742,week
62743,week
62746,week
62747,week
62748,week
62906,west
62907,west
62908,west
62909,west
62910,west
62912,west
62922,wet
62923,wet
62924,wet
62925,wet
62927,wet
62964,what
62965,what
62966,what
62967,what
62968,what
62970,what
62975,what
62979,what
63066,when
63067,when
63069,when
63070,when
63072,when
63081,where
63082,where
63083,where
63084,where
63087,where
63104,which
63105,which
63106,which
63108,which
63200,white
63201,white
63202,white
63203,white
63204,white
63205,white
63207,white
63208,white
63225,who
63226,who
63227,who
63228,who
63229,who
63230,who
63231,who
63232,who
63236,who
63237,who
63280,why
63281,why
63282,why
63283,why
63284,why
63285,why
63287,why
63288,why
63289,why
63326,wife
63327,wife
63328,wife
63329,wife
63332,wife
63360,will
63364,will
63402,wind
63403,wind
63404,wind
63405,wind
63407,wind
63408,wind
63417,window
63418,window
63419,window
63422,window
63468,win
63469,win
63470,win
63471,win
63473,win
63587,with
63588,with
63589,with
63590,with
63592,with
63664,woman
63665,woman
63666,woman
63667,woman
63668,woman
63669,woman
63672,woman
63673,woman
63752,word
63753,word
63754,word
63755,word
63756,word
63760,word
63788,work
63789,work
63790,work
63791,work
63792,work
63793,work
63795,work
63799,work
63831,world
63832,world
63836,world
63837,world
63873,worry
63875,worry
63876,worry
63879,worry
63948,wow
63949,wow
63951,wow
63953,wow
63955,wow
63958,wow
63962,wow
63964,wow
64056,write
64057,write
64058,write
64059,write
64060,write
64061,write
64065,write
64084,wrong
64085,wrong
64086,wrong
64087,wrong
64088,wrong
64090,wrong
64091,wrong
64209,year
64210,year
64211,year
64212,year
64213,year
64218,year
64219,year
64261,yellow
64262,yellow
64263,yellow
64264,yellow
64266,yellow
64280,yes
64281,yes
64283,yes
64284,yes
64287,yes
64288,yes
64291,yes
64292,yes
64293,yes
64304,yesterday
64305,yesterday
64306,yesterday
64307,yesterday
64308,yesterday
64309,yesterday
64311,yesterday
64379,you
64380,you
64381,you
64382,you
64383,you
64385,you
64411,young
64413,young
64414,young
64416,young
64427,your
64428,your
64429,your
64430,your
64433,your
64434,your
65007,accept
65009,accident
65018,add
65024,adult
65029,africa
65031,afternoon
65034,age
65038,airplane
65043,all
65052,allow
65053,allow
65054,allow
65057,alone
65059,also
65064,america
65066,analyze
65071,angel
65073,animal
65076,answer
65083,appear
65084,apple
65085,apple
65086,apple
65091,area
65092,argue
65094,arm
65095,army
65096,arrive
65100,asia
65101,ask
65108,attitude
65110,aunt
65111,australia
65114,avoid
65119,baby
65120,back
65123,backpack
65124,bacon
65125,bad
65127,bake
65128,bake
65129,balance
65130,bald
65133,balloon
65134,banana
65135,banana
65137,bar
65138,barely
65140,baseball
65141,baseball
65145,basketball
65147,bath
65148,bathroom
65155,bear
65156,beard
65161,bed
65162,bed
65163,bed
65164,bedroom
65166,beer
65169,behind
65170,believe
65171,believe
65179,better
65183,big
65187,bird
65199,bite
65200,black
65202,blame
65209,blind
65216,blue
65222,body
65230,borrow
65231,boss
65234,bother
65235,bottle
65240,bowl
65241,bowling
65242,bowling
65245,boy
65247,bracelet
65260,bring
65263,brown
65268,build
65275,business
65279,butter
65282,buy
65284,cafeteria
65289,california
65290,call
65294,can
65295,canada
65297,candle
65298,candy
65300,candy
65306,careful
65307,careful
65308,carrot
65312,cat
65313,cat
65319,cause
65328,chair
65329,challenge
65330,champion
65338,chat
65340,cheap
65341,cheat
65342,cheat
65343,check
65345,cheese
65349,chicken
65352,children
65354,chocolate
65357,christmas
65362,city
65363,city
65365,clean
65375,coffee
65377,cold
65379,college
65386,compare
65388,complex
65389,complex
65400,convince
65401,convince
65403,cool
65405,copy
65408,corn
65409,corn
65410,correct
65411,cough
65414,country
65415,cousin
65421,crazy
65422,crazy
65427,cry
65434,dance
65439,dark
65440,dark
65443,daughter
65444,day
65445,deaf
65449,decide
65450,decide
65451,decorate
65453,deep
65457,delicious
65460,dentist
65465,depend
65473,develop
65480,different
65485,dirty
65491,discuss
65495,dive
65506,dog
65507,dog
65526,down
65531,draw
65540,drink
65542,drive
65544,drop
65590,ear
65591,ear
65594,earn
65595,earring
65599,easter
65600,easy
65607,egg
65609,egypt
65620,elephant
65634,english
65644,escape
65647,event
65668,face
65669,face
65672,fail
65677,family
65682,far
65689,fast
65690,fast
65691,fast
65692,fat
65711,fight
65728,first
65729,first
65730,first
65731,fish
65746,flower
65748,fly
65751,follow
65752,follow
65761,forget
65781,friday
65783,friendly
65786,front
65792,full
65797,future
65798,future
65800,game
65808,get
65816,giraffe
65817,girl
65822,glasses
65824,go
65832,god
65835,good
65843,graduate
65845,grammar
65846,grandfather
65853,greece
65854,green
65864,guess
65870,hair
65874,halloween
65875,hammer
65881,headache
65884,hearing
65889,help
65890,help
65891,help
65893,high
65894,history
65905,hope
65913,husband
65926,important
65929,improve
65940,inform
65950,interest
65958,introduce
65959,invest
65981,join
65983,jump
65992,kill
65994,king
66007,language
66008,language
66010,last
66012,last year
66013,late
66014,later
66015,later
66016,laugh
66019,lazy
66024,learn
66025,leave
66030,lemon
66031,lemon
66032,lemon
66033,lemon
66069,light
66075,list
66079,live
66090,lucky
66097,man
66098,man
66099,man
66104,marry
66106,match
66108,measure
66109,meat
66112,meet
66121,microwave
66127,minute
66129,mirror
66131,miss
66138,money
66140,monkey
66141,month
66142,moon
66145,most
66147,mother
66151,move
66156,music
66162,necklace
66166,never
66171,niece
66224,office
66228,one
66246,orange
66261,pants
66266,party
66270,patient
66271,pay
66280,person
66296,pink
66297,pizza
66306,police
66308,polite
66316,possible
66318,potato
66319,power
66326,president
66334,prison
66351,pull
66355,purple
66356,push
66365,quiet
66367,raccoon
66368,raccoon
66386,religion
66387,remember
66398,restaurant
66421,salad
66422,salt
66423,sandwich
66424,sandwich
66428,saturday
66440,secret
66441,secretary
66448,serious
66461,share
66468,shop
66469,short
66473,show
66475,sick
66481,silly
66482,since
66483,since
66488,sister
66508,slow
66531,son
66532,son
66538,soup
66557,stink
66558,stink
66560,stomach
66561,story
66564,strange
66570,stress
66571,strict
66572,strong
66573,struggle
66574,stubborn
66575,study
66591,tall
66592,tall
66593,teacher
66605,therapy
66606,thin
66607,thin
66609,think
66615,thirsty
66636,throw
66637,thursday
66638,thursday
66639,thursday
66640,thursday
66643,tiger
66644,time
66652,toast
66654,tomato
66655,tomorrow
66658,top
66677,truck
66678,truck
66683,turkey
66707,university
66708,until
66715,vacation
66731,visit
66740,wait
66752,water
66758,wednesday
66759,week
66761,weekend
66766,wet
66767,wet
66784,wife
66785,wife
66789,win
66798,woman
66799,woman
66804,work
66810,worry
66815,write
66816,year
66818,year
66819,yellow
66821,yesterday
66822,yesterday
69205,add
69206,all
69207,also
69211,animal
69212,any
69213,apple
69215,arm
69217,baby
69218,back
69219,bad
69221,ball
69225,basketball
69226,bear
69231,big
69233,bird
69236,black
69238,blue
69239,boat
69240,body
69241,book
69242,both
69243,bottle
69244,box
69245,boy
69250,bring
69251,brother
69252,brown
69255,buy
69256,cake
69257,can
69258,car
69259,carrot
69261,cat
69262,catch
69264,cereal
69269,city
69270,class
69274,color
69280,cookie
69281,cool
69282,corn
69283,cow
69284,crash
69290,dark
69291,day
69292,deer
69296,dirty
69298,dog
69299,doll
69301,down
69302,drink
69304,dry
69306,ear
69307,eat
69316,family
69318,father
69319,feel
69323,find
69325,fish
69330,food
69331,football
69337,from
69341,get
69342,girl
69343,give
69345,go
69347,good
69352,great
69353,green
69358,hard
69359,hat
69360,have
69364,help
69365,here
69366,home
69368,hot
69369,house
69370,how
69376,important
69380,jump
69389,like
69395,man
69396,many
69401,more
69402,mother
69404,my
69405,name
69407,new
69411,no
69412,none
69413,now
69418,off
69419,old
69421,one
69422,orange
69426,people
69429,pig
69430,pink
69431,pizza
69433,play
69434,please
69439,pull
69440,purple
69445,really
69446,red
69450,sad
69451,salt
69455,school
69461,sell
69465,shape
69470,sick
69472,since
69479,sleep
69481,snow
69482,soda
69483,soft
69484,some
69485,soup
69491,strange
69493,strong
69494,student
69495,summer
69499,sweet
69500,take
69501,tent
69502,thank you
69505,think
69506,thirsty
69510,tiger
69511,time
69512,today
69524,want
69529,wet
69531,what
69532,when
69533,white
69534,who
69536,will
69539,with
69544,write
69545,yellow
69546,yes
69547,you
